device_id,event_count,gender,age
-6649117536152472293,4,M,26
-1477318201929899604,4,F,52
643222416569449601,4,F,24
379102588263631935,4,M,68
-4974932839331848044,4,M,39
-2254942210118503117,4,M,25
-5018523886542571427,4,F,41
5340569980873819991,4,M,26
-1505964731199285795,4,M,21
7125883388839698263,4,F,41
8479861561487090402,4,F,32
-5872862856060327852,4,M,26
4902232554473044723,4,F,20
7794180533636284715,4,M,27
6169838704310561514,4,F,35
-1474976378266851901,4,F,57
7542889719622049774,4,M,39
-3012972904105385434,4,F,35
1859575337839787018,4,M,30
-7294779569758089891,4,M,27
-7130395916805923931,4,M,39
9164519631054580113,4,F,29
485465745191899974,4,M,41
5372649670573459365,4,M,41
3118852660219888278,4,M,19
-30628461850739847,4,F,22
-5686664213978837636,4,M,22
-3773541936654648186,4,M,32
-3100688332571928765,4,M,27
2450584442385781690,4,M,21
2522604048103521898,4,F,30
839441200511369328,4,M,33
1363038910281566954,4,F,21
176161627933665692,4,M,24
-268012520319043793,4,M,33
-5764077907981386387,4,M,23
5135404911339409409,4,M,25
6012811634759862487,4,F,45
-5918892328615718323,4,M,31
-2633074208879720518,4,M,29
-6407681128593301580,4,M,57
-2189620315359810055,4,F,36
1869844137833073356,4,F,46
1304944730977420660,4,M,34
646405672181553056,4,M,49
-6544843111653756072,4,F,37
-5108085061205234043,4,M,28
4876117471650648489,4,M,25
419668598039512081,4,F,55
-3669784774360184896,4,F,62
-2476409290819295494,4,M,36
-1490372356635969014,4,M,34
5494228656255320121,4,F,24
6517891883344163859,4,M,18
-3093788511079724020,4,M,34
-5832984884814185452,4,F,29
-7399140837080539526,4,M,30
-2835523675107549810,4,M,31
-945434978334718125,4,M,21
-1010331399860272993,4,M,26
5156604099305387235,4,F,29
-4058526416867992377,4,M,21
-6848600985325450373,4,M,60
-3848283114999468888,4,M,26
-6070864908064972968,4,M,34
-1039429398566709172,4,F,37
2588585938847417830,4,M,18
-5527465849957550993,4,F,46
-6747035483418514751,4,M,56
3673148269978350150,4,M,35
-8382006046590136079,4,M,65
651373914953255441,4,M,21
-469219108959736837,4,F,23
-3870810214595133710,4,F,46
9067435549843970649,4,M,29
-8685506478721222188,4,M,36
7507069744267079779,4,F,53
-754365920636902161,4,F,25
8730320969976218809,4,M,25
-496227732288709687,4,M,26
-7517280386945060218,4,F,28
6139255377834764222,4,M,33
-585154904393620714,4,F,22
2611394951889999068,4,M,28
-3002856246106328594,4,M,34
8540004778700365179,4,F,28
3749648228139416693,4,F,35
-4248022345516812153,4,M,36
-745779169666036904,4,M,36
2175724440922660073,4,M,27
-1730733541411503392,4,M,29
-3982377965815206831,4,F,49
767700895860013473,4,F,52
3522762412642290412,4,M,32
6911875111512188545,4,F,40
4130252555482244903,4,F,22
-3964419412192197704,4,M,28
6670656947827994003,4,M,22
-820078548714429605,4,F,33
2213889503408057220,4,F,27
7960570681450235202,4,M,25
-6820774145105702929,4,F,35
319851187810572007,4,M,34
-1694037617597635920,4,M,29
-6817394837933777448,4,F,39
3768549933581492194,4,M,26
6662334433897642106,4,M,25
7849517262422276654,4,M,31
-4368580467267019652,4,F,52
-6479451296522124375,4,F,25
5247076998557812105,4,M,38
-8602521116049272708,4,M,29
4446419799182803745,4,M,40
8668769914028428798,4,F,32
-3202285010908915105,4,M,56
-446534884923407473,4,M,28
9202248041652667853,4,M,29
6674056054540780740,4,M,27
-8255899691372264369,4,F,54
-2669888760849696424,4,F,30
5251253371369855882,4,F,64
3585017176701813477,4,F,25
1272394181320461762,4,M,28
946924780847358505,4,F,20
849448351458930063,4,F,30
-6224424292534641156,4,F,32
-7315348500374365378,4,M,39
7859251222110598388,4,M,26
-9185095540883605384,4,F,35
-4548644751042301940,4,M,25
2577413650957280921,4,M,31
7493385374577815645,4,M,16
-2960130936126653913,4,M,47
1476234041648024079,4,F,29
-4824884593512083526,4,F,34
5387572026752577265,4,F,21
-6339907194840326530,4,M,28
-2640265373216272477,4,M,33
3007855038662134845,4,M,25
8222090316893938739,4,F,22
2380894549416240314,4,M,33
568936121028140955,4,M,20
1538051401590640639,4,M,24
5572507757100822897,4,M,31
-3393880565363047525,4,F,29
-7257030541941835482,4,M,31
4817006082042244666,4,F,23
540668460833615872,4,M,31
-1908523984217446483,4,M,27
-2241441588676714906,4,M,37
-8129090830422804994,4,M,18
-3141754102747379606,4,M,57
-4672315837253350083,4,F,23
5975229337425450652,4,F,35
2386302833960884664,4,M,27
2699644626969575529,4,M,30
-5174456934490906349,4,M,18
-4101513748683839278,4,F,33
-9022690039865053804,4,F,37
-2782417236235546731,4,F,19
4694113226399150729,4,F,29
-5346970264734484849,4,F,25
-7556320601981763399,4,M,38
-2133930349694836229,4,M,33
-7061709711662479525,4,M,26
8493257700419624535,4,F,24
4743796274747843490,4,M,25
-4715430503508992845,4,F,17
-8208572687180581830,4,M,25
-5574040778824849749,4,F,40
5277068053334331865,4,F,31
-4146873151212446592,4,M,17
-357261216030690711,4,F,27
7452838136411435666,4,F,31
-2511842215650867487,4,M,29
6683674078792285051,4,F,24
2833398436752583703,4,M,29
6002121518654950802,4,F,20
1751870045588299078,4,M,31
2096765055583320889,4,F,37
8378701911488219364,4,M,24
-1210001502360286511,4,M,30
-3164138616032194764,4,F,38
-3926891330680269782,4,F,43
-5719574094930888282,4,M,31
-6739584420216160542,4,F,27
6754429247512173913,4,F,31
-1514522073062744223,4,F,23
211159452037348738,4,M,43
3768021573560228110,4,M,22
-304665777846365300,4,M,37
6461036612059913425,4,F,39
8567125034063848708,4,F,25
2737061107733471618,4,M,30
-7792858187719868853,4,F,26
9171009827767268758,4,M,39
754544762998962674,4,M,33
2479634195153764513,4,M,33
1666657253155880589,4,M,22
-8675200757687437082,4,M,20
1405918926564316824,4,M,25
-3659187544394895398,4,M,27
-7232625765312745497,4,M,28
-128424524992894619,4,F,21
5447567966904711919,4,F,43
5337483115772697737,4,M,27
-7261264382130223665,4,F,31
998402647311351199,4,M,22
3292177407446916202,4,F,54
-7585111587415070219,4,M,24
3199837356614512370,4,M,29
-3642745865579543432,4,M,27
-6271542331935731039,4,M,32
-1966956019859730306,4,F,27
3411923490777811724,4,M,72
8994282823803623061,4,M,30
6021903247982801275,4,M,26
-9151380756297883441,4,M,23
2202119106319009923,4,M,20
-1524620065043482090,4,M,30
8666650853590997079,4,M,21
-1625944954857171561,4,M,47
-4852823313386665332,4,F,24
1482034419331079427,4,F,29
-2694379583948850769,4,M,30
2565821139619627253,4,M,34
3142423123778228514,4,F,19
-8648004512021343324,4,M,31
3149001319267276205,4,F,25
2498819670854710085,4,M,46
-8372446111800699583,4,M,33
-5504773108586452305,4,M,38
-2099082432590191049,4,M,42
7424267338755928984,4,F,34
-1795229770663611714,4,M,42
-4989490542058760857,4,F,29
5290822173999511475,4,M,71
7965530088888189119,4,M,35
-2911282372982144168,4,M,30
-8037146100762495845,4,F,27
3855499605847345029,4,M,20
7758269525297920729,4,F,39
-6513891458516555912,4,M,53
4680331172974799766,4,M,41
7495399199941172880,4,M,39
4195891112070040270,4,M,32
-5044071395267527258,4,F,22
-5383121032669453682,4,F,60
808136736496129902,4,M,36
-6464088668920596984,4,M,24
-59862964745148700,4,F,48
1029510702167495084,4,F,29
-7119120993394422733,4,F,56
-2389798375008327551,4,F,24
8079721660814228499,4,F,35
-1570922327186434030,4,F,63
-6731349872078585193,4,F,27
-7600207511264126441,4,F,22
6536353588218282111,4,F,28
-2726030791460218136,4,F,22
4007580549733959493,4,F,32
-603880869341501605,4,F,18
-576011679362971510,4,M,20
3250414532640919793,4,F,22
-3599070676810653458,4,M,32
-7707702193230216343,4,M,26
-4543128804627068980,4,F,20
4074423133047118455,4,M,33
7733416782532779420,4,F,32
-1388388026271622737,4,M,44
-9345402369853267,4,M,21
6882593075691532991,4,F,47
6526615936555077011,4,F,24
-6932830243270018409,4,M,23
-1621548250616214079,4,F,31
6248609045061392106,4,M,29
6182251477002293333,4,M,26
-2890750101624343134,4,M,38
7873976958387452933,4,M,23
881710014554197317,4,M,40
-3597079827759423712,4,M,28
-7671827964354019042,4,F,23
7934738972437624993,4,F,22
-3482615378619900248,4,M,50
-2126728509530616517,4,M,37
3683361144233070151,4,F,29
-5393876656119459700,4,M,33
-5782889147774180715,4,M,23
608336992054967246,4,F,19
32821668171109101,4,M,28
2251685069327832352,4,M,34
6465984976445028528,4,M,33
-6988150479458679888,4,M,45
990879148135067211,4,F,28
6061964428581309709,4,M,31
-395716918707002156,4,M,29
5049923316092335651,4,F,44
6587345248053613019,4,M,21
7031922534496628080,4,F,27
4037841170766008733,4,M,25
1792234310199965158,4,F,30
-7080446879990322511,4,F,25
-7076621496859057292,4,M,18
613302255228128815,4,M,39
4559359768044946891,4,M,39
-4511849953188218120,4,F,23
6786739904364644488,4,F,23
-1601025027240813855,4,F,20
-2276725907841308400,4,F,30
-5116017778234283104,4,M,26
8715220687623161331,4,M,48
-873890590419172302,4,M,38
-9064462124688982756,4,M,45
5338201958005931773,4,M,46
8827626873838781300,4,F,34
-213353779945617769,4,M,36
5707676376841904467,4,M,27
863240958957408066,4,F,29
1428078647453379014,4,F,26
-2032299682594442979,4,F,26
8628159618847623149,4,F,25
3500464986418880705,4,M,46
7743219293296205681,4,M,20
-4481137610089852598,4,F,32
-1763648247670543751,4,F,46
4767219662133171496,4,M,26
-3790960057806712266,4,F,25
2455732941509356807,4,F,22
8152373361612109042,4,M,21
3837784266251029261,4,M,31
-1678948593492498275,4,M,24
2803800943346622837,4,M,34
2261583052294543254,4,M,34
5878986257004432096,4,F,28
7234339569357687945,4,M,33
-3023736525263904263,4,F,29
-8479657745295088782,4,F,26
-1618010518739091642,4,M,34
6269135642913977364,4,M,25
6149508173219783254,4,M,21
-7405835738475941047,4,M,29
5236342708014089910,4,F,40
-3544489052549064077,4,F,60
9002856775832548874,4,M,29
121673517478607368,4,M,22
-5247503671997807283,4,F,48
6462230981489102021,4,F,67
6786180476880758377,4,M,43
6876811576852777621,4,F,31
3522740700051495757,4,M,37
-1287431488990021320,4,F,41
2774838061233715685,4,M,48
-6728474384882604607,4,M,24
-5605817253936917101,4,M,27
802534258263768468,4,F,26
-7949062690131874363,4,M,34
8814371630587537588,4,M,29
-8855013348899884209,4,M,19
6241021401241240231,4,M,26
7734484921893169660,4,M,50
2519712817606708343,4,F,20
-5103228070856861384,4,M,25
6679207206673254760,4,M,60
9182327648560574578,4,M,30
4258365213742029136,4,M,21
1140070881749865994,4,M,29
854675630746317372,4,M,14
4589482644580716536,4,M,27
-6216824938305084562,4,M,21
4403762936962358177,4,M,28
7787872077022452995,4,M,25
-1446395809850200489,4,M,35
-392129115485261529,4,M,27
-228502164712905472,4,F,41
-5451773997364564013,4,F,19
-5511781540194221788,4,M,23
6834709873444069838,4,M,40
-3862322816792678302,4,F,53
2887310078949201149,4,M,41
8564608792202419045,4,F,38
5839938777638895568,4,M,22
7651297998259495597,4,M,30
8216117732887973129,4,F,21
-2999736920417270580,4,F,22
-7261669655667118111,4,M,29
2768681732642795047,4,F,21
8294995254623788037,4,F,25
-8285746713454474503,4,M,34
-2858573625622324446,4,F,29
-327824293073694256,4,M,24
6355666180730145392,4,F,53
6463510678907249882,4,F,19
1995738505271477819,4,M,28
7013025219720943416,4,M,37
-2800782765086846573,4,M,39
2717738316731562530,4,F,26
-1817228977407363346,4,F,26
-6818282799365200376,4,F,32
-1478472199998330977,4,F,36
-761865820436732441,4,M,25
2538912849429114532,4,F,34
-3486114010356201317,4,M,37
-1728314187522354747,4,M,27
-986942468457479206,4,M,20
-421994328203959786,4,F,30
2973495266683677287,4,M,64
-4693902837136193459,4,M,40
-9167060588995723650,4,F,48
-1562096238246403266,4,M,26
985357795198410741,4,M,39
8352823727994793290,4,F,19
-8429379600969465650,4,F,47
1849629377379104312,4,F,25
6229738199228529859,4,F,26
2091204142124013975,4,M,32
-3090876199541985657,4,M,29
-2006286882612703773,4,M,22
-8727886131585592466,4,M,24
5424907167528630508,4,M,26
-6083834394280548453,4,F,27
3176732475126402530,4,M,32
-8020500206111396238,4,F,23
8451184442580046591,4,M,37
8529703405412415832,4,F,39
-1944638877259181429,4,M,22
3933936087538542254,4,F,35
-5915554144140594021,4,M,31
5540030090899026741,4,M,29
2992917306918277359,4,M,21
4524346437634949443,4,F,29
4413058316879641658,4,M,39
-8623808972586310630,4,M,30
-9163358550512865590,4,M,27
8302363533915013041,4,M,34
-2991255324833298370,4,M,27
-6301948395209703827,4,M,25
-8054273787309787418,4,F,38
905780432137593854,4,M,33
-5502402161830136432,4,F,22
8896174500487044988,4,M,27
-4945020063256313589,4,F,40
-3410398680698363447,4,M,34
1544107193121239308,4,M,30
5347319215175261100,4,M,34
-9003947128036237116,4,M,29
-5774368373852050623,4,M,26
7573568655443252720,4,M,26
-6010966936304410376,4,F,34
8478113112431353447,4,F,29
-2113255900346366627,4,F,27
2421963014643799442,4,M,20
3097578601237399635,4,M,31
-3094208160338017512,4,M,22
-8623214666825278797,4,F,43
8378406907081471959,4,M,20
6432354650517718434,4,F,29
8044356276184777587,4,F,30
-8660734983386592545,4,F,31
-6742657703412775994,4,F,32
-3178651237819561926,4,M,40
-5738324567212019966,4,M,27
-6241647687389978003,4,F,28
-1947561223942536851,4,M,27
8391842077342704671,4,F,22
1856119771852926905,4,M,41
1014909058216565471,4,M,25
8886798330152487015,4,M,26
-1971379766587437184,4,M,34
7436975263248300406,4,M,49
-8480718447707947077,4,F,29
-2456489984123265531,4,M,29
5091358391951901038,4,M,37
2591236208432776231,4,M,34
-1879328008894461575,4,F,21
658337724743399392,4,F,20
4550195728097380749,4,F,28
-1493026874413299998,4,F,62
-2520149549284716057,4,F,18
-3572970878124202063,4,F,28
-2921293556715691797,4,F,32
7062696820995108455,4,M,26
-5718662558028395814,4,F,22
4188654283481246491,4,M,22
4443639906042815140,4,M,34
8167360863257068523,4,M,29
-2528144299277526217,4,M,29
1709461124065110521,4,F,62
4520201613061018692,4,M,30
-3180951784297248788,4,M,26
5379480810861272778,4,F,28
-6092048528168454706,4,F,36
6767337309726739981,4,M,21
7787509373026168363,4,M,32
2364769802555161475,4,M,17
-6579856841693227148,4,M,20
2841514101193644073,4,F,28
-3446043329641179766,4,M,22
2858079015137324862,4,M,22
4561740166311756915,4,F,37
8702803765059437748,4,F,31
-4574259979325146740,4,M,24
5889701648837048802,4,M,47
-7223783465221235784,4,M,29
-3524117137531113869,4,M,21
-8958861370644389191,4,M,21
5172565013121360316,4,M,28
-1384142721759928703,4,F,60
-732994330116091471,4,M,52
4988116133677047436,4,F,29
-1088897152883060357,4,F,26
-3797907708915210784,4,M,21
-1607203001956459844,4,F,44
9041177496949593386,4,F,27
-1915511376902929787,4,F,23
4623527597516829175,4,F,31
-2130908933127072772,4,M,25
-2236546005443940837,4,M,39
2659497934059884424,4,F,52
-5804103726960013253,4,M,30
-3900103870908358048,4,M,29
2205286142182731388,4,F,16
6839458531290999382,4,F,26
1317645309661065336,4,F,32
-8369037431582824563,4,F,23
-358009097908073562,4,M,30
-7987032624499930959,4,M,30
-1760587234387977688,4,F,16
-3273057929884098129,4,F,19
-7497809113538359042,4,F,24
1648464995663288575,4,F,44
-2724578506055636181,4,M,46
3627032460952076701,4,F,35
-5193306067779729301,4,M,21
-4265327920039385000,4,F,24
-5749335847777342554,4,F,25
-32206612380927941,4,M,29
-8158280317971928271,4,F,29
-7587283571831375182,4,F,27
-8026217872041202585,4,M,22
-2979299317059621331,4,F,46
-6945869622471793312,4,M,39
4344395311242073452,4,F,27
5573864732872019892,4,M,41
6706113187046287576,4,M,40
-1582841431176084334,4,F,20
-4226586775136713391,4,M,35
6793597291824871666,4,F,27
5418545481323337857,4,M,36
2135986898260804669,4,M,41
6538158531712551620,4,F,22
-6844852241829329098,4,M,25
-418182299181049789,4,F,46
-5893819325634715400,4,M,25
4435949454847698982,4,F,20
7229793195948083886,4,F,48
-1185211232935062319,4,M,28
-3375498764215658033,4,M,23
8637675894742674251,4,F,41
2827718199565936922,4,M,31
1563456882399737883,4,F,38
8592154700165920997,4,F,47
-7380248691354556178,4,M,31
1306832492962907577,4,M,20
-7083695890847990327,4,F,33
2480471878954745615,4,M,25
3966025242528216466,4,M,32
-3963482198447444323,4,M,22
-7529698521725818180,4,F,39
7042347394741891945,4,F,19
-3962960951069949220,4,F,43
-6179515284090613167,4,M,23
400038927148126793,4,F,26
-9176094791256868912,4,F,28
7912754060476948359,4,M,32
644733621744607938,4,M,22
-974572056715260557,4,F,45
9036954556220379653,4,M,24
-7246013195014085949,4,M,34
4605853520986873420,4,M,39
-5504451865270397775,4,M,46
-7042703852309033231,4,F,36
-4529698144782223760,4,F,22
216492063286115987,4,M,49
-3091911262310755254,4,M,29
-7498699284690612094,4,M,27
-8040991291022459273,4,F,29
5622773469097244262,4,M,27
-184339465013960687,4,M,20
5738325752396009528,4,M,30
-6327616158104505675,4,F,21
4916435143339946117,4,F,30
-1063146205358691553,4,M,22
434514435033462221,4,F,21
2813499670240607906,4,F,30
-3248271770022812422,4,F,25
6799273765745382841,4,M,41
-25556824413713805,4,M,28
8345589946902328493,4,M,46
-5358529920447861352,4,F,34
427493303528237080,4,F,35
-8896502089768323259,4,M,21
-7096069104061390223,4,M,29
-2007536064460579698,4,F,31
-751378736787991268,4,M,27
-241831631881678616,4,M,28
486609958173231864,4,F,29
1479545038575654764,3,F,23
1720596180247845558,3,F,37
8232986428098196314,3,F,19
-1716304153258287776,3,F,30
1493397895584688910,3,M,47
-3239990329916501831,3,F,37
-7143841562291491753,3,M,45
-8340539519427340705,3,M,26
3737996998077334202,3,M,41
-2838109166264181198,3,M,31
-3340777232073284502,3,M,47
-3784491135807711694,3,M,20
5044262506743583930,3,M,32
-3702192586780650124,3,F,24
-1621245273433047939,3,M,31
-8074833837966650529,3,F,29
5182716382624720704,3,F,40
3107811904620900580,3,M,50
7649878448891885274,3,M,24
4197788154615129611,3,M,29
8702473188856642328,3,M,23
-165491356405186819,3,F,35
-4466943350529864849,3,M,21
1935779025987295616,3,M,36
606468987481221579,3,M,33
7951519097526443000,3,F,19
6167380814038782049,3,M,34
-1754385759663791536,3,M,19
7361649462926155661,3,F,25
2733275475950626960,3,M,41
-6325085626571902693,3,M,30
2779936615087143239,3,F,43
2562190240851169802,3,M,32
-7856728108085201926,3,M,37
3225552694603440910,3,M,25
5229215774418968906,3,F,40
-9127284204001294289,3,F,33
-4415452693190670681,3,M,38
-5239983045013378367,3,M,31
6736192020135941327,3,F,36
7712247764824580779,3,M,26
-2367990828180353096,3,M,29
-5200733685766401511,3,M,34
6787817462389611756,3,M,33
263231887213135947,3,F,37
1080881352021155951,3,F,31
6509966005331617525,3,F,26
-4411465808772765660,3,M,34
-8748399916550723521,3,F,21
-3400689909871246005,3,F,23
-124408702161650389,3,M,41
-741227293160039254,3,M,28
-8648296780626967001,3,M,47
8199636816060975037,3,M,43
468849777802540143,3,M,39
-83625556529562057,3,M,44
-7388525163715187811,3,M,19
5686608476844031147,3,F,26
6813255116936540310,3,M,32
-4793911600717444110,3,M,19
-2074012556936768898,3,M,17
437015933753563283,3,F,34
-1921005331902900214,3,F,38
-6056680817878374221,3,M,26
-6356252711014458405,3,F,20
-5673387178291517993,3,F,24
-8415130508563035031,3,M,30
-3319098117523728976,3,F,28
-552557339721966332,3,M,37
-2237753856219746477,3,F,28
-5230142351380214756,3,F,27
8506105415888411297,3,F,33
-7976678875026566160,3,M,20
-5649053137194090009,3,M,27
-5826027068599623747,3,M,28
-1351528209292194202,3,F,35
-326644219092038092,3,M,19
-850732011818988545,3,F,29
1575880559371674770,3,M,45
-2002959589327410487,3,M,24
5533886549313052633,3,F,50
952191791302358872,3,F,25
-5876266018333386724,3,M,29
1617444957486481317,3,M,37
-2106902809707234310,3,F,34
4149916619478475081,3,M,47
-8805468404948884459,3,M,35
6068714552958224827,3,M,49
-6344431342575704910,3,M,59
5021639746305160115,3,F,34
7391517101719676047,3,F,80
-8434937729320836714,3,M,22
-6801776437800277765,3,M,22
-8773381416821430111,3,M,26
-571802265450950027,3,M,33
-8809342555718506434,3,M,25
-3862636087455299167,3,F,26
-7469384939364152704,3,M,49
2068323432005788089,3,M,28
-889364902834295079,3,F,46
570293999941396809,3,M,29
7403695610410937411,3,F,21
-7010656300564025087,3,M,22
1986264467613237047,3,M,64
5244525408724247189,3,M,24
-382508152932633450,3,F,31
4061963414970731320,3,F,56
68900160458170090,3,F,43
-2047608783325574071,3,M,29
8832635362180809051,3,M,22
3584183993238829229,3,M,29
2206863240309173776,3,M,36
3124371427215689760,3,M,25
-3981360714636537898,3,F,26
8532130966476289232,3,M,27
1077102450366225873,3,M,28
-4917054587313188029,3,M,23
-2676305011829124785,3,F,32
8011877543933924097,3,M,19
-2128535563672258434,3,M,26
3680536297125363725,3,M,20
5942868393073172261,3,M,25
1418090811126453042,3,M,21
6099474845593949446,3,M,20
-5791809394699215270,3,F,29
7809877281015293890,3,M,31
7209115034363010851,3,M,33
35048289556697561,3,M,44
-8739833855321283240,3,F,25
-1704184574189209825,3,M,45
-2038170031829871612,3,F,27
3448034521753685827,3,M,47
7066531364860661774,3,M,29
-87194189311512617,3,F,30
7819022933569016531,3,F,27
-2943285630808852878,3,M,56
5797563573885313629,3,M,12
8900385223861323832,3,F,19
315979846106579328,3,M,25
-4627180891980751042,3,F,36
6305304659627730168,3,F,37
7385811426264576185,3,M,25
-6122123097970828523,3,M,34
-2115972819171044884,3,M,30
438887924840218341,3,M,39
-4598583571021230876,3,F,74
4397551933881296335,3,M,25
-4995147463658310494,3,M,27
7777464291831545512,3,F,26
4631920771502391829,3,F,33
4348939992469469179,3,M,21
5420157572931864488,3,M,36
6275986295214384827,3,M,27
-1249129427999710524,3,M,20
3110759575154464242,3,F,30
-5677385610218748380,3,M,19
-6853223905279086656,3,M,22
8896310317173775552,3,M,43
5996828290913001399,3,M,21
-9156025818459959950,3,M,30
-501799857213211241,3,M,29
8262807052858117946,3,F,21
6600742115409355326,3,M,24
4072804797843084687,3,F,31
8945208418045271165,3,M,22
3273880299596357587,3,F,48
157087291689855449,3,F,26
-8550116984671656840,3,F,29
-9106449676804591392,3,F,31
5116942263118150245,3,F,77
1328103476601522255,3,F,27
453394037293134614,3,F,21
7453117944120895949,3,M,43
2439393557034922266,3,M,71
6022809387774689689,3,M,28
-429311402749202494,3,F,21
7214162603558394767,3,M,30
301579051757541298,3,F,21
7619722897891624878,3,F,35
7673021701793452118,3,M,30
-6687606740872100600,3,M,21
4331714991417705623,3,M,49
-5027118454328370905,3,M,21
7308005794810685895,3,M,24
2606373715070044202,3,F,59
6516157327331974,3,F,23
-3002228631432168352,3,F,47
-4439664849752010192,3,F,34
273428917789979693,3,M,30
1650980040822587318,3,F,31
6643153277375497068,3,F,31
-1269618281046579773,3,F,22
-5579288344215197555,3,F,47
-5510781709008509289,3,M,33
-5978534783726573907,3,M,42
-3173090378875846655,3,M,30
6271973013701522650,3,F,22
-8187453748427860663,3,M,61
379081891824559225,3,F,26
-7913488016935162839,3,F,24
-2835578308296830050,3,F,29
4630750713275687772,3,F,22
1137995469035434402,3,M,32
-4938674856586294261,3,F,25
4045158156494249553,3,M,22
3910730594576391552,3,F,24
9091137930480304843,3,F,38
2933400578320518263,3,M,27
-5860493116479805741,3,F,40
7816125569058202940,3,M,27
2003148305548746558,3,M,27
1605919012941688732,3,M,22
2822345170902091099,3,F,24
8050814267480981468,3,M,31
-5711424924926545255,3,M,41
4022396475784140049,3,M,29
7713146382781174715,3,M,27
8110235133610953463,3,F,26
1713166548307901201,3,F,33
-788934624079316497,3,F,26
2774528877291157312,3,F,28
4095074383775841879,3,M,36
-5503246465787065453,3,F,23
2109824899654079432,3,F,28
8602547074129709065,3,M,29
4840780480096453880,3,F,31
7806410276810316171,3,M,80
6924519099959393477,3,M,24
-8066128394406848071,3,M,26
6985705468388376732,3,F,32
-3111467293777714722,3,M,28
6578688846381888210,3,F,25
699314677675387357,3,M,28
-3898057696541783320,3,M,49
4752625987442845672,3,M,28
-8135870663994012010,3,M,51
167472685758687363,3,M,19
5459502857507027806,3,F,31
1765703659440145352,3,M,33
1781596278998433755,3,M,34
8160655655365676139,3,M,29
3476696907679890364,3,F,30
-5115176999610637894,3,M,20
4376024549771664325,3,M,33
4753048582656413432,3,F,24
5409971698569329286,3,F,61
-5109596913945120264,3,M,33
6486664230924149476,3,M,32
4009069320531160008,3,M,27
-1178007702086263901,3,F,27
4478763907717313451,3,F,34
-8132996585448808922,3,M,33
1219463570075729076,3,M,23
2361044820214182797,3,F,44
4829490195616979060,3,F,31
7388595054991727734,3,F,25
-3056867825913781076,3,F,40
7239924592379652093,3,M,24
-4717789583973567020,3,M,31
5302331449848991678,3,M,33
-8475861076685378068,3,M,30
8125144803180991904,3,M,34
-6437408758353194474,3,M,32
-8268393243575905822,3,F,26
2841338145538312966,3,F,20
9140737673191415197,3,M,27
-8542453227605286395,3,M,22
-3422132305167042715,3,M,33
7026306893671999039,3,F,21
-8917235986002207528,3,F,21
-1867557450382750161,3,M,45
-938917797961488505,3,M,35
5732440442558406493,3,M,34
-1246325719767796669,3,M,24
-6330378243113796645,3,M,34
3962540001462161120,3,M,24
7361164850692835723,3,F,31
-1653491796883729107,3,M,33
-3808380562344646906,3,M,48
-8825851023640251144,3,M,37
8324745663510728707,3,M,36
-2897049994723266774,3,M,33
-1333946682419868391,3,M,37
5501155565027013162,3,M,31
1310735983994918541,3,M,41
1544353475323979352,3,F,40
8001307228513340995,3,M,24
2873602610571241956,3,M,29
5418492217213012255,3,M,26
-1196582130854462270,3,M,36
1166441995306903782,3,M,46
-5530825489210546039,3,F,70
8278521773479365850,3,F,28
-4863005131164111214,3,F,20
6819063412080912177,3,M,29
-5103579895862587538,3,F,31
-1459183779638053875,3,F,22
-8051970722764509027,3,M,24
-5918580828543659539,3,M,32
-2612273289722488291,3,F,28
-7815364789880901683,3,M,24
6756765975288435581,3,F,25
-5691125560471819449,3,M,19
3104074624731916295,3,F,33
-1553041777593708151,3,M,55
-7466739599160613158,3,F,29
2308989920992609057,3,M,27
2812494388645871525,3,F,22
4546448171123909404,3,M,36
1987647093617412744,3,F,35
-7312328304648475581,3,M,30
-7105090171292256947,3,F,42
9137616327202146759,3,M,33
-6280792225824250662,3,M,26
7883149030509265165,3,M,31
-5723823157951915391,3,M,27
8169021882001745636,3,M,45
-1270287095552005782,3,M,30
4878493811977645011,3,F,30
8842374553479328400,3,M,22
4646427065057392770,3,M,31
8584856018839510184,3,F,26
-3737260208391359891,3,M,23
-8477784822589278866,3,F,17
4875701854624113454,3,M,17
-3250548614212794117,3,M,38
-5386241374996211238,3,F,32
8388466934477015421,3,M,22
-8042027671700398123,3,M,32
8674011376039339441,3,F,36
-410722237345645149,3,M,34
-2773599464564981156,3,M,25
-5219191319151501377,3,M,30
-5159591109115074390,3,M,34
8104304203306265377,3,M,26
6594646054163242442,3,M,31
-1348915071467227943,3,M,44
-5815345740663162332,3,F,29
9105963734434974559,3,M,29
9143816259711062465,3,F,37
-1271843513969699590,3,M,21
-4743175053812951747,3,M,42
-3832921226569613431,3,F,28
-4423771370676989472,3,M,27
6084101388207348747,3,M,35
5442141821480194196,3,F,25
3162944900439647472,3,F,36
4717240778293523964,3,M,22
-3764654192142496204,3,M,34
-9184903836810508632,3,M,15
-8681748250668342973,3,F,24
1935039674320406107,3,M,23
6423943533835486168,3,M,25
3711276116331412846,3,M,32
5367541905852310520,3,M,32
-7639928808396914522,3,F,30
-276526742789131295,3,M,37
6958152548771604040,3,M,35
-6938508615119755602,3,M,30
313402992331748802,3,M,16
-4496988478437267962,3,M,28
8910586452658227941,3,F,22
7087164900500283428,3,F,26
-2005973582645210811,3,M,30
6854692146286060660,3,F,32
4878495613480338831,3,M,20
